full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 24458 (2000 RP100),0.0644,0.0629,0.3353,298.14810429147497,30.994225945975,0.061,0.123,0.123,?,?,?,?,?,?,0.3298735,0.454389,0.067233999999999,5,GreaterAneas,Aneas,HelicaonSub,,
 24459 (2000 RF103),0.079,0.0737,0.2885,297.56641255734,31.562476747498803,0.05,0.101,0.101,?,0.879999999999999,1.53,0.66,0.210000000000001,0.280000000000001,?,?,?,5,-,1990VU1,IdaiosSub,,
 24467 (2000 SS165),0.0471,0.0543,0.3014,299.566397272579,20.2143686258858,0.082,0.165,0.165,?,?,?,?,?,?,?,?,?,5,-,-,-,D,Fornasier2004
 24470 (2000 SJ310),0.0773,0.0476,0.4287,297.787720196819,38.9268266819694,0.077,0.155,0.155,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 24472 (2000 SY317),0.0894,0.0454,0.3782,296.334429716594,43.8396901295829,0.065,0.129,0.129,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 25344 (1999 RN72),0.1013,0.0209,0.326,295.8838114301589,43.8666228744963,0.075,0.149,0.149,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 25347 (1999 RQ116),0.0595,0.0424,0.2977,299.363045576889,22.601807350281806,0.054,0.108,0.108,?,0.83,1.435,0.610000000000001,0.174999999999999,0.200000000000001,?,?,?,5,GreaterAneas,Aneas,AneasSub,D,Fornasier2004
 25883 (2000 RD88),0.0989,0.0396,0.3349,295.056940595098,47.830437279181204,0.066,0.131,0.131,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 29196 (1990 YY),0.0657,0.095,0.0503,296.881674995241,26.3308012592829,0.142,?,?,?,?,?,?,?,?,0.2840795,0.34781,?,5,-,1990VU1,1990VU1Sub,,
 29314 Eurydamas (1994 CR18),0.0917,0.0504,0.2454,295.81212096610403,40.9746028360475,0.14,0.28,0.28,?,0.722000000000001,1.6,0.51,0.2,0.07,?,?,?,5,-,Dolon,DolonSub,X,Hasselmann2012
 29603 (1998 MO44),0.0968,0.0225,0.5266,297.146417000006,46.1408575646716,0.061,0.121,0.121,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 29976 (1999 NE9),0.0662,0.0537,0.5123,299.717790644534,30.870098614175802,0.08,0.186,0.186,?,0.809999999999999,1.45,0.600000000000001,0.25,0.169999999999998,0.3140105,0.619346,0.2058295,5,GreaterAneas,Aneas,IphidamasSub,D,Hasselmann2012
 29977 (1999 NH11),0.0498,0.0468,0.3858,300.14361578369596,19.285783050240603,0.07,?,?,?,0.889999999999997,1.39,0.68,0.219999999999999,0.110000000000003,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 30498 (2000 QK100),0.0878,0.0569,0.0595,296.280762986594,34.5282778008741,0.082,0.165,0.165,?,0.709999999999997,1.51,0.5,0.18,0.129999999999999,?,?,?,5,-,Dolon,ErichthoniosSub,,
 30499 (2000 QE169),0.0379,0.0539,0.0905,298.695407670417,19.2718425294355,0.075,?,?,?,0.860000000000003,1.54,0.640000000000001,0.240000000000002,0.139999999999997,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,D,Hasselmann2012
 30504 (2000 RS80),0.014,0.0804,0.1139,299.214745278864,5.29857342291876,0.062,0.167,0.167,?,0.809999999999999,1.31,0.599999999999998,0.25,0.240000000000002,?,?,?,5,GreaterPatroclus,1971FV1,-,,
 30505 (2000 RW82),0.0461,0.1009,0.4826,299.91828471283503,25.368641588657,0.073,0.146,0.146,?,0.869999999999997,1.58,0.650000000000002,0.27,0.16,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,D,Hasselmann2012
 30506 (2000 RO85),0.0806,0.057,0.3527,296.62277415533697,39.2491633914232,0.06,0.135,0.135,?,?,?,?,?,?,?,?,?,5,-,1990VU1,-,,
 30698 Hippokoon (2299 T-3),0.061,0.0166,0.1485,298.426090877643,25.2195807565238,0.101,0.201,0.201,?,0.770000000000003,1.4,0.559999999999999,0.200000000000003,0,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,D,Fornasier2007
 30704 Phegeus (3250 T-3),0.0881,0.0117,0.2558,295.919726264131,40.5757785384702,0.088,0.176,0.176,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 30705 Idaios (3365 T-3),0.0756,0.0487,0.3342,297.807744119786,31.915005790007505,0.074,0.148,0.148,17.906538581972,0.795,1.515,0.584999999999999,0.309999999999999,0.100000000000001,?,?,?,5,-,1990VU1,IdaiosSub,D,Hasselmann2012
 30708 Echepolos (4101 T-3),0.0636,0.053,0.4041,298.92776251761904,27.1193076327779,0.069,0.138,0.138,?,0.789999999999999,1.35,0.57,0.210000000000001,0.219999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 30791 (1988 RY11),0.0564,0.0757,0.4064,299.68137614282904,23.2662931696268,0.108,0.215,0.215,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 30806 (1989 UP5),0.0385,0.0733,0.0148,298.706307475627,14.437186548769601,0.136,?,?,?,0.770000000000003,1.48,0.559999999999999,0.240000000000002,0.129999999999999,?,?,?,5,GreaterPatroclus,Phereclos,PandarusSub,,
 30807 (1989 UQ5),0.087,0.0257,0.077,295.436160647577,40.5768123378979,0.079,?,?,?,0.805000000000002,1.46,0.590000000000002,0.25,0.17,?,?,?,5,GreaterAneas,1989UQ5,-,D,Hasselmann2012
 30942 Helicaon (1994 CX13),0.07,0.0837,0.3712,297.458624182333,35.1651765724363,0.05,0.211,0.211,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
 31037 Mydon (1996 HZ25),0.0432,0.1471,0.1295,296.838468650305,17.7542216859162,0.077,?,?,?,0.790000000000001,1.64,0.57,0.25,0.195,0.355618,0.7297875,0.300191,5,-,Khryses,-,,
 31342 (1998 MU31),0.0187,0.042,0.3913,300.95773611296,6.313864788282619,0.065,0.149,0.138,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 31344 (1998 OM12),0.1367,0.0321,0.1265,290.070291306426,59.3274119142763,0.047,0.143,0.143,?,0.890000000000001,1.37,0.669999999999998,0.190000000000001,0.07,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 31806 (1999 NE11),0.0171,0.0567,0.5392,301.929350295811,12.836541336442599,0.071,0.143,0.143,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 31814 (1999 RW70),0.1129,0.025,0.0953,293.415696921323,48.022326728853905,0.085,?,?,?,0.810000000000002,1.5,0.600000000000001,0.280000000000001,0.189999999999998,?,?,?,5,GreaterAstyanax,Helenos,-,,
 31819 (1999 RS150),0.1156,0.0378,0.2598,292.357960693937,54.39051112687671,0.06,0.161,0.161,?,0.870000000000001,1.41,0.650000000000002,0.25,0.099999999999998,0.319549,0.72326,0.401701,5,GreaterAstyanax,-,-,,
 31820 (1999 RT186),0.1,0.054000000000000006,0.0486,294.410153819459,43.72466385706471,0.093,0.186,0.186,?,?,?,?,?,?,?,?,?,5,GreaterAneas,1994CO,-,D,Fornasier2007
 31821 (1999 RK225),0.0309,0.0163,0.1709,299.900861726798,11.1067315751732,0.078,0.157,0.157,?,?,?,?,?,?,?,?,?,5,-,-,-,D,Fornasier2007
 32339 (2000 QA88),0.0231,0.1488,0.3174,298.325227900507,9.77603873204845,0.057,0.113,0.113,?,0.809999999999999,1.47,0.599999999999998,0.24,0.155000000000001,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 32356 (2000 QM124),0.0045,0.105,0.2345,299.209253526847,4.17471889086738,0.13,?,?,?,0.75,1.69,0.540000000000003,0.199999999999999,-0.16,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
 32370 (2000 QY151),0.0776,0.0149,0.1428,296.438926458354,36.531834304591705,0.062,?,?,?,0.859999999999999,1.17,0.640000000000001,0.279999999999998,0.130000000000003,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 32397 (2000 QL214),0.06,0.0414,0.0759,298.303106829109,23.057017339421602,0.062,0.124,0.124,?,?,?,?,?,?,?,?,?,5,-,Asteropaios,1988RS10Sub,,
 32420 (2000 RS40),0.1296,0.025,0.2672,292.110011353768,55.521576877860696,0.103,0.205,0.205,?,0.800000000000001,1.59,0.580000000000002,0.239999999999998,-0.059999999999999,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 32430 (2000 RQ83),0.1074,0.0129,0.1401,294.627380292503,44.1534309488541,0.157,0.313,0.313,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,D,Fornasier2004
 32435 (2000 RZ96),0.0835,0.1024,0.3952,296.668168069794,38.6649821948498,0.074,0.148,0.148,?,?,?,?,?,?,?,?,?,5,-,1990VU1,-,,
 32437 (2000 RR97),0.0289,0.0778,0.4131,300.542779107913,12.5642763246065,0.07,0.14,0.14,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,,
 32440 (2000 RC100),0.0936,0.0182,0.5371,296.825585794751,48.037196881008605,0.062,0.125,0.125,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 32464 (2000 SB132),0.0456,0.0732,0.4435,300.132575405539,22.428444706195695,0.058,0.179,0.179,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 32475 (2000 SD234),0.022,0.0535,0.5025,301.27382518101797,9.32129414618544,0.076,0.088,0.088,18.9618400425566,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 32480 (2000 SG348),0.0513,0.0534,0.34600000000000003,299.843696040425,19.1935344811551,0.073,0.192,0.192,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 32482 (2000 ST354),0.0692,0.0336,0.1963,297.241968253266,32.2587713952741,0.109,0.218,0.218,?,0.740000000000002,1.52,0.520000000000003,0.219999999999999,0.07,?,?,?,5,-,Dolon,DolonSub,X,Hasselmann2012
 32496 (2000 WX182),0.0742,0.0427,0.4921,298.309300307096,37.1375240956026,0.07,0.133,0.133,18.300238842684,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 32499 (2000 YS11),0.0688,0.1166,0.2678,296.649796586801,30.4695105597062,0.081,0.161,0.161,18.2508944279287,0.795714285714286,1.47428571428571,0.58,0.241428571428571,0.162857142857143,?,?,?,5,-,Apisaon,-,D,Hasselmann2012
 32501 (2000 YV135),0.0146,0.0757,0.5214,301.222408325748,9.63975311101024,0.067,0.133,0.133,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 32615 (2001 QU277),0.1372,0.0286,0.2647,289.799421370858,62.692499284776794,0.065,0.129,0.129,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,D,Fornasier2004
 32720 Simoeisios (2131 T-3),0.0146,0.0397,0.1506,299.809679557537,8.87195930781673,0.099,?,?,?,0.84,1.31,0.629999999999999,0.210000000000001,0.16,0.318913666666,0.549213333334,0.086298666666998,5,-,-,-,,
 32794 (1989 UE5),0.0639,0.0931,0.2662,297.236924046765,31.1470180365977,0.081,0.163,0.163,?,0.77,1.065,0.560000000000001,0.199999999999999,0.105,?,?,?,5,-,Apisaon,-,,
 32811 Apisaon (1990 TP12),0.086,0.1028,0.3294,295.722400296379,38.674233113607286,0.08,0.161,0.161,?,0.710000000000001,1.58,0.5,0.209999999999997,0.07,?,?,?,5,-,Apisaon,-,X,Hasselmann2012
 34298 (2000 QH159),0.0426,0.1181,0.1797,297.28481728795,22.584941291295294,0.086,?,?,?,0.760000000000002,1.49,0.550000000000001,0.25,0.109999999999999,?,?,?,5,-,Khryses,-,D,Hasselmann2012
 34521 (2000 SA191),0.106,0.0292,0.3033,293.918813380389,50.3472877246191,0.058,0.116,0.116,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 34642 (2000 WN2),0.0357,0.0491,0.3267,299.99786256224604,13.0704355931337,0.1,0.201,0.201,18.7600945164287,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,,
 34746 (2001 QE91),0.0801,0.0365,0.4355,298.036771303084,36.796824102516496,0.061,0.122,0.122,17.4059179448512,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,-,,
 34785 (2001 RG87),0.087,0.0228,0.3501,297.147884472606,39.015921033477994,0.058,0.115,0.115,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,X,Fornasier2004
 34835 (2001 SZ249),0.1331,0.0731,0.0613,288.228607174488,62.9132323191918,0.072,?,?,?,0.794999999999998,1.475,0.584999999999999,0.255000000000001,0.235000000000001,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 36425 (2000 PM5),0.0953,0.0985,0.102,294.834688194431,38.0816099384978,?,?,?,?,0.84,1.43,0.630000000000003,0.259999999999998,0,?,?,?,5,-,Anchises,-,,
 36624 (2000 QA157),0.0745,0.0374,0.4626,298.598873432676,34.7188645230993,0.052,0.103,0.103,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,-,,
 36922 (2000 SN209),0.068,0.0151,0.1606,297.667989989553,29.097775849405302,0.119,0.238,0.238,?,0.770000000000003,1.39,0.559999999999999,0.200000000000003,0.059999999999999,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,,
 37519 Amphios (3040 T-3),0.01,0.0447,0.4192,300.77713760798804,8.05145696069826,0.077,0.155,0.155,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 38257 (1999 RC13),0.0339,0.0804,0.2447,299.09287506324796,18.0855950279465,0.136,?,?,?,0.775,1.51,0.559999999999999,0.16,0.155000000000001,?,?,?,5,GreaterPatroclus,-,-,,
 39474 (1978 VC7),0.0634,0.0485,0.2071,298.331086815733,24.642642038681107,0.06,0.119,0.119,?,?,?,?,?,?,?,?,?,5,-,Asteropaios,LykaonSub,,
 42277 (2001 SQ51),0.0665,0.0904,0.0856,296.403431692079,30.7407766761514,0.072,?,?,?,0.870000000000001,1.43,0.649999999999999,0.300000000000001,0.09,0.467269166667,0.406014666666,?,5,-,-,-,,
 45822 (2000 QQ116),0.0424,0.1696,0.1092,295.75881600349203,20.3044718505318,0.077,?,?,?,0.719999999999999,1.32,0.509999999999998,0.25,0.190000000000001,?,?,?,5,-,Khryses,-,,
 47955 (2000 QZ73),0.1074,0.0346,0.0698,293.523860574538,48.135008354929,0.073,?,?,?,0.82,1.57,0.600000000000001,0.299999999999997,0.120000000000001,?,?,?,5,GreaterAstyanax,Helenos,-,,
 47957 (2000 QN116),0.1026,0.0463,0.1198,294.722870605383,43.19593765955621,0.057,0.114,0.114,?,0.740000000000002,1.42,0.539999999999999,0.280000000000001,0.059999999999999,?,?,?,5,GreaterAstyanax,Mentor,-,,
 47959 (2000 QP168),0.1073,0.0249,0.1271,293.173284261316,49.70421247493979,0.2,0.4,0.4,?,0.770000000000001,1.36,0.550000000000001,0.245000000000001,0.09,?,?,?,5,GreaterAstyanax,Helenos,-,,
 47962 (2000 RU69),0.0651,0.0899,0.342,297.800788966247,29.0419031417379,0.077,?,?,?,0.84,1.8,0.620000000000001,0.190000000000001,0.25,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
 47963 (2000 SO56),0.0708,0.0254,0.2287,298.366619935229,27.470383730871802,0.047,?,?,?,?,?,?,?,?,0.4780545,0.49814375,0.151941,5,GreaterAneas,Sarpedon,SarpedonSub,,
 47967 (2000 SL298),0.0399,0.095,0.1334,298.06314940693,20.517389549962896,0.077,0.153,0.153,?,0.789999999999999,1.43,0.57,0.18,0.109999999999999,?,?,?,5,-,Khryses,-,D,Fornasier2007
 47969 (2000 TG64),0.0757,0.0594,0.2692,297.399472582238,31.9156300228649,0.061,?,?,?,0.814000000000001,1.518,0.598000000000001,0.236,0.189999999999999,?,?,?,5,-,1990VU1,IdaiosSub,D,Hasselmann2012
 48249 (2001 SY345),0.1408,0.0413,0.1089,288.525050488178,63.51851266470611,0.08,0.16,0.16,?,0.833333333333333,1.52333333333333,0.616666666666668,0.193333333333333,0.133333333333333,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2004
 48438 (1989 WJ2),0.1015,0.0426,0.4975,295.489565107056,51.627916090149604,0.086,0.16,0.16,18.5821056451677,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 48604 (1995 CV),0.149,0.0573,0.1103,286.285446797941,69.3722129500201,0.077,?,?,?,?,?,?,?,?,0.3595975,0.619834,?,5,GreaterAstyanax,Astyanax,AcamasSub,,
 48764 (1997 JJ10),0.071,0.0896,0.4112,298.034585878999,31.964420273333893,0.062,0.124,0.124,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
 51340 (2000 QJ12),0.1169,0.0342,0.0273,292.391691000282,51.166612152529495,0.064,?,?,?,0.780000000000001,1.48,0.57,0.239999999999998,0.129999999999999,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 51344 (2000 QA127),0.0349,0.0339,0.0963,299.01496928132997,17.935749810983502,0.101,?,?,?,0.789999999999999,1.52,0.579999999999998,0.199999999999999,0.100000000000001,?,?,?,5,-,-,-,,
 51345 (2000 QH137),0.0198,0.1655,0.2668,297.41580763766,8.29777062951581,0.08,0.16,0.16,?,0.849999999999998,1.55,0.629999999999999,0.240000000000002,0.129999999999999,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 51346 (2000 QX158),0.0827,0.0206,0.1755,296.398577857355,37.2739388983618,0.078,?,?,?,0.819999999999999,1.485,0.600000000000001,0.254999999999999,0.094999999999999,?,?,?,5,GreaterAneas,Sarpedon,-,D,Hasselmann2012
 51350 (2000 QU176),0.06,0.0322,0.3128,298.926690098955,25.022485868636302,0.066,0.132,0.132,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 51351 (2000 QO218),0.1141,0.068,0.0406,291.48715716667704,53.3243580726408,?,?,?,?,?,?,?,?,?,0.279426,0.3280195,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 51354 (2000 RX25),0.0682,0.0639,0.1932,297.005388232417,33.2446134635525,0.078,0.155,0.155,?,0.84,1.53,0.629999999999999,0.27,0.09,?,?,?,5,-,Dolon,-,,
 51357 (2000 RM88),0.0413,0.0256,0.1764,299.472373115583,16.790818233749498,0.082,?,?,?,0.859999999999999,1.32,0.649999999999999,0.140000000000001,0.170000000000002,0.1331265,0.572082,0.094752000000003,5,-,-,-,,
 51359 (2000 SC17),0.0357,0.0725,0.1857,298.83862160881597,19.386038071892,0.054,0.108,0.108,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,1989TX11,-,D,Fornasier2007
 51362 (2000 SY247),0.0506,0.0382,0.071,298.828529384281,19.455628870345,0.065,?,?,?,0.710000000000001,1.42,0.509999999999998,0.18,0.110000000000003,?,?,?,5,-,-,-,,
 51365 (2000 TA42),0.0656,0.0475,0.5104,300.04120739874696,24.957468806477298,0.074,0.146,0.146,18.4669274208268,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,-,,
 51910 (2001 QQ60),0.0811,0.0432,0.5401,298.527830551938,37.9103541647834,0.07,0.244,0.244,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 51935 (2001 QK134),0.0663,0.1173,0.2493,296.88095333643,28.2943392628317,0.068,0.136,0.136,?,0.85,1.59,0.635,0.25,0.200000000000001,?,?,?,5,-,1990VU1,1990VU1Sub,,
 51958 (2001 QJ256),0.129,0.0805,0.3593,289.252159819582,63.345967783716794,0.072,0.144,0.144,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 51962 (2001 QH267),0.1007,0.0826,0.3418,294.75976578208804,46.4887488278778,0.077,0.155,0.155,?,?,?,?,?,?,?,?,?,5,-,Apisaon,-,,
 51969 (2001 QZ292),0.0898,0.0366,0.4435,297.063479619841,41.166455080755,0.06,?,?,?,?,?,?,?,?,0.267538,0.430648,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 51994 (2001 TJ58),0.0135,0.1254,0.2132,298.18028887801,7.4801191351736,0.06,?,?,?,0.785,1.53,0.57,0.26,0.15,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,D,Hasselmann2012
 52273 (1988 RQ10),0.0201,0.1141,0.1909,298.346016572658,13.178669974309301,0.085,?,?,?,0.829999999999998,1.64,0.609999999999999,0.280000000000001,0.189999999999998,?,?,?,5,GreaterPatroclus,1971FV1,-,D,Hasselmann2012
 52275 (1988 RS12),0.054000000000000006,0.0743,0.0814,298.197071056712,20.622494604533202,0.052,0.104,0.104,?,0.890000000000001,1.43,0.66,0.23,0.109999999999999,?,?,?,5,-,-,-,,
 52511 (1996 GH12),0.0376,0.0948,0.1399,298.746518689404,14.6773597438042,0.06,?,?,?,0.889999999999999,1.53666666666667,0.673333333333333,0.273333333333332,0.080000000000001,?,?,?,5,GreaterPatroclus,-,-,,
 52767 Ophelestes (1998 MW41),0.1065,0.027000000000000003,0.1987,294.823681624812,43.61334228929461,0.045,?,?,?,0.793333333333334,1.37833333333333,0.583333333333334,0.225,0.156666666666666,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
 53418 (1999 PY3),0.0616,0.0652,0.4254,299.082191389128,29.7164976901699,0.063,0.126,0.126,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,-,,
 53419 (1999 PJ4),0.0796,0.0521,0.5165,297.765842143868,41.5913740561339,0.051,?,?,?,?,?,?,?,?,0.265919,0.614059,0.294853,5,GreaterPatroclus,Cebriones,-,,
 54582 (2000 QU179),0.0559,0.0525,0.0282,297.610770501994,27.3975751193394,0.055,?,?,?,0.779999999999998,1.87,0.57,0.190000000000001,0.27,?,?,?,5,-,Asteropaios,1988RS10Sub,,
 54596 (2000 QD225),0.1255,0.0416,0.0799,290.653799730384,57.5031153425546,0.057,?,?,?,0.69,1.48,0.483333333333334,0.163333333333332,0.03,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 54646 (2000 SS291),0.0379,0.0634,0.0834,298.880226313623,17.3848277736626,0.07,?,?,?,0.823333333333333,1.42666666666667,0.603333333333332,0.23,0.273333333333332,0.356502,0.493519,0.0645025,5,GreaterPatroclus,Phereclos,PhereclosSub,,
 54653 (2000 SB350),0.0698,0.0347,0.2607,297.477069653102,32.7290036522787,0.054,?,?,?,0.863333333333333,1.45333333333333,0.646666666666666,0.293333333333334,0.153333333333332,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 54655 (2000 SQ362),0.063,0.0598,0.2774,297.891778303256,30.6280327824786,0.075,?,?,?,0.859999999999999,1.98,0.649999999999999,0.27,0.130000000000003,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 54656 (2000 SX362),0.0916,0.0327,0.521,297.722040025809,43.826447238545,0.078,0.129,0.129,18.7440722212241,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 55060 (2001 QM73),0.0919,0.0397,0.4206,295.161927823776,49.5354593130973,0.094,0.188,0.188,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 55267 (2001 RP132),0.1111,0.0473,0.2975,293.623188265869,50.2380027491452,0.07,0.14,0.14,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 55419 (2001 TF19),0.0981,0.0453,0.4583,297.003404024272,43.136669488559896,0.094,0.188,0.188,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 55457 (2001 TH133),0.063,0.1423,0.2573,295.677920458946,31.910583314678107,0.053,?,?,?,0.795,1.435,0.574999999999999,0.270000000000001,0.064999999999998,?,?,?,5,-,1999RU12,-,,
 55460 (2001 TW148),0.0351,0.0551,0.116,298.840269320068,18.0838926543927,0.131,?,?,?,0.7525,1.3525,0.54,0.170000000000001,0.092499999999999,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
 55496 (2001 UC73),0.0452,0.0215,0.1417,299.00441701056,19.548895576091606,0.112,?,?,?,0.779999999999999,1.54,0.565,0.195,0.105,?,?,?,5,-,-,-,,
 55678 Lampos (3291 T-1),0.0198,0.1481,0.1388,297.291922375801,10.498374942466699,0.052,?,?,?,0.809999999999999,1.34,0.599999999999998,0.260000000000002,0.16,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,,
 56962 (2000 SW65),0.0744,0.0464,0.2603,298.469239660736,27.9691177683801,0.08,?,?,?,?,?,?,?,?,0.3275505,0.4238035,0.016766000000001,5,-,1990VU1,IdaiosSub,,
 56968 (2000 SA92),0.0474,0.0878,0.2654,298.764457902191,19.827133993039,0.066,0.133,0.133,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,D,Fornasier2007
 56976 (2000 SS161),0.0367,0.0582,0.2094,299.307055843837,13.418691517530196,0.097,0.193,0.193,?,0.756666666666668,1.46666666666667,0.540000000000001,0.203333333333332,0.103333333333334,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,D,Hasselmann2012
 57013 (2000 TD39),0.0983,0.0263,0.3005,296.06390172822,40.374166495072,0.076,0.152,0.152,?,0.800000000000001,1.43,0.59,0.25,0.149999999999999,?,?,?,5,GreaterAstyanax,-,-,,
 57626 (2001 TE165),0.04,0.022,0.1846,299.093972564813,20.2479163118423,?,?,?,?,0.670000000000002,1.54,0.470000000000002,0.169999999999998,0.16,?,?,?,5,-,-,-,,
 57714 (2001 UY124),0.0384,0.0668,0.265,299.102714967419,19.0866531067373,0.051,0.101,0.101,?,0.789999999999999,1.33,0.580000000000002,0.239999999999998,0.170000000000002,?,?,?,5,GreaterPatroclus,1989TX11,-,,
 58008 (2002 TW240),0.0757,0.0758,0.2755,297.103172297051,32.1257166862355,0.076,0.152,0.152,?,0.855999999999999,1.442,0.638,0.12,0.218000000000001,?,?,?,5,-,1990VU1,-,D,Hasselmann2012
 58084 Hiketaon (1197 T-3),0.0356,0.1144,0.1605,298.119261037208,15.71789286361,?,?,?,?,0.84,1.56,0.629999999999999,0.23,0.16,?,?,?,5,GreaterPatroclus,-,-,,
 58931 Palmys (1998 MK47),0.08,0.0986,0.2594,297.01974710027804,31.4182466852295,0.058,0.115,0.115,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 61610 (2000 QK95),0.0634,0.0948,0.2196,297.574148599927,25.180731931922498,0.097,?,?,?,0.800000000000001,1.765,0.594999999999999,0.18,0.095000000000001,?,?,?,5,-,-,-,,
 62201 (2000 SW54),0.0535,0.0107,0.08199999999999999,299.00085163613096,19.162497265185397,0.044,?,?,?,0.73,1.53,0.52,0.285,0.15,?,?,?,5,-,-,-,D,Hasselmann2012
 62426 (2000 SX186),0.0211,0.0965,0.5308,301.666278458975,8.81493566229182,0.058,0.116,0.116,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 62692 (2000 TE24),0.0584,0.0292,0.3477,298.988869616218,28.087038203139898,0.096,?,?,?,0.779999999999998,1.95,0.57,0.23,0.129999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 62714 (2000 TB43),0.0692,0.0724,0.1367,296.641243872151,32.1720779216591,0.134,?,?,?,0.75,1.55,0.539999999999999,0.129999999999999,0.120000000000001,?,?,?,5,-,Dolon,-,,
