full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 47969 (2000 TG64),6.0,4.0,4.0,9.0,5.0,2.0,?,?,?,9.0,8.0,8.0,7.0,10.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0536, 0.0659]",0.0536,0.0659,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(1.51, 1.62]",1.51,1.62,"(0.58, 0.6]",0.58,0.6,"(0.223, 0.245]",0.223,0.245,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,-,1990VU1,IdaiosSub,D,Hasselmann2012
 48249 (2001 SY345),12.0,3.0,1.0,2.0,12.0,4.0,4.0,5.0,?,10.0,8.0,9.0,5.0,9.0,?,?,?,5,"(0.14, 0.152]",0.14,0.152,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0654, 0.118]",0.0654,0.118,"(288.086, 289.258]",288.086,289.258,"(61.303, 66.178]",61.303,66.178,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.823, 0.845]",0.823,0.845,"(1.51, 1.62]",1.51,1.62,"(0.6, 0.62]",0.6,0.62,"(0.179, 0.201]",0.179,0.201,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2004
 48438 (1989 WJ2),8.0,3.0,9.0,8.0,10.0,4.0,4.0,5.0,10.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(295.115, 296.286]",295.115,296.286,"(51.553, 56.428]",51.553,56.428,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Mentor,MentorSub,,
 48604 (1995 CV),12.0,4.0,1.0,0.0,13.0,4.0,?,?,?,?,?,?,?,?,6.0,5.0,?,5,"(0.14, 0.152]",0.14,0.152,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0654, 0.118]",0.0654,0.118,"(285.726, 286.915]",285.726,286.915,"(66.178, 71.052]",66.178,71.05199999999998,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,,,,,,,,,,,,,,,,"(0.324, 0.369]",0.324,0.369,"(0.531, 0.624]",0.531,0.624,,,,GreaterAstyanax,Astyanax,AcamasSub,,
 48764 (1997 JJ10),5.0,6.0,7.0,10.0,5.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0783, 0.0906]",0.0783,0.0906,"(0.379, 0.431]",0.379,0.431,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,HelicaonSub,,
 51340 (2000 QJ12),9.0,2.0,0.0,5.0,9.0,2.0,?,?,?,7.0,7.0,7.0,7.0,9.0,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(291.601, 292.772]",291.601,292.772,"(46.678, 51.553]",46.678,51.553,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAstyanax,Astyanax,-,,
 51344 (2000 QA127),2.0,2.0,1.0,11.0,3.0,6.0,?,?,?,8.0,8.0,7.0,5.0,8.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.029, 0.0413]",0.029,0.0413,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0986, 0.11]",0.0986,0.11,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.51, 1.62]",1.51,1.62,"(0.56, 0.58]",0.56,0.58,"(0.179, 0.201]",0.179,0.201,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,-,-,,
 51345 (2000 QH137),1.0,13.0,4.0,9.0,1.0,4.0,4.0,5.0,?,11.0,8.0,10.0,7.0,9.0,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.165, 0.177]",0.165,0.177,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.845, 0.866]",0.845,0.866,"(1.51, 1.62]",1.51,1.62,"(0.62, 0.64]",0.62,0.64,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 51346 (2000 QX158),6.0,1.0,3.0,9.0,7.0,4.0,?,?,?,9.0,7.0,9.0,8.0,8.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0166, 0.029]",0.0166,0.029,"(0.17, 0.222]",0.17,0.222,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.245, 0.267]",0.245,0.267,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterAneas,Sarpedon,-,D,Hasselmann2012
 51350 (2000 QU176),4.0,2.0,5.0,11.0,4.0,3.0,2.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.029, 0.0413]",0.029,0.0413,"(0.274, 0.327]",0.274,0.327,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,,
 51351 (2000 QO218),9.0,5.0,0.0,4.0,10.0,?,?,?,?,?,?,?,?,?,5.0,2.0,?,5,"(0.106, 0.118]",0.106,0.118,"(0.0659, 0.0783]",0.0659,0.0783,"(0.0125, 0.0654]",0.0125,0.0654,"(290.429, 291.601]",290.4290000000001,291.601,"(51.553, 56.428]",51.553,56.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.279, 0.324]",0.279,0.324,"(0.254, 0.346]",0.254,0.34600000000000003,,,,GreaterAstyanax,Astyanax,1989UX5Sub,,
 51354 (2000 RX25),5.0,4.0,3.0,9.0,6.0,4.0,3.0,5.0,?,10.0,8.0,10.0,9.0,8.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.17, 0.222]",0.17,0.222,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0761, 0.0873]",0.0761,0.0873,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,,,,"(0.823, 0.845]",0.823,0.845,"(1.51, 1.62]",1.51,1.62,"(0.62, 0.64]",0.62,0.64,"(0.267, 0.29]",0.267,0.29,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Dolon,-,,
 51357 (2000 RM88),3.0,1.0,3.0,11.0,2.0,4.0,?,?,?,11.0,6.0,11.0,3.0,9.0,1.0,5.0,2.0,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0166, 0.029]",0.0166,0.029,"(0.17, 0.222]",0.17,0.222,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.29, 1.4]",1.29,1.4,"(0.64, 0.66]",0.64,0.66,"(0.135, 0.157]",0.135,0.157,"(0.122, 0.177]",0.122,0.177,"(0.0998, 0.145]",0.0998,0.145,"(0.531, 0.624]",0.531,0.624,"(0.0385, 0.135]",0.0385,0.135,-,-,-,,
 51359 (2000 SC17),2.0,5.0,3.0,11.0,3.0,2.0,1.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0659, 0.0783]",0.0659,0.0783,"(0.17, 0.222]",0.17,0.222,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0535, 0.0648]",0.0535,0.0648,"(0.0883, 0.111]",0.0883,0.111,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,1989TX11,-,D,Fornasier2007
 51362 (2000 SY247),4.0,2.0,1.0,11.0,3.0,3.0,?,?,?,4.0,7.0,4.0,5.0,8.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.029, 0.0413]",0.029,0.0413,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.695, 0.717]",0.695,0.7170000000000001,"(1.4, 1.51]",1.4,1.51,"(0.5, 0.52]",0.5,0.52,"(0.179, 0.201]",0.179,0.201,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,-,-,,
 51365 (2000 TA42),5.0,3.0,9.0,12.0,4.0,3.0,3.0,4.0,10.0,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(299.801, 300.972]",299.801,300.972,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Troilus,-,,
 51910 (2001 QQ60),6.0,3.0,10.0,10.0,7.0,3.0,7.0,8.0,?,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.536, 0.588]",0.536,0.588,"(297.458, 298.629]",297.458,298.629,"(36.928, 41.803]",36.928,41.803,"(0.0648, 0.0761]",0.0648,0.0761,"(0.222, 0.244]",0.222,0.244,"(0.226, 0.251]",0.226,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
 51935 (2001 QK134),5.0,9.0,4.0,9.0,5.0,3.0,3.0,4.0,?,11.0,8.0,10.0,8.0,10.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.115, 0.128]",0.115,0.128,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.845, 0.866]",0.845,0.866,"(1.51, 1.62]",1.51,1.62,"(0.62, 0.64]",0.62,0.64,"(0.245, 0.267]",0.245,0.267,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,-,1990VU1,1990VU1Sub,,
 51958 (2001 QJ256),10.0,6.0,6.0,2.0,12.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.118, 0.129]",0.118,0.129,"(0.0783, 0.0906]",0.0783,0.0906,"(0.327, 0.379]",0.327,0.379,"(288.086, 289.258]",288.086,289.258,"(61.303, 66.178]",61.303,66.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Astyanax,-,,
 51962 (2001 QH267),8.0,6.0,6.0,7.0,8.0,4.0,3.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0783, 0.0906]",0.0783,0.0906,"(0.327, 0.379]",0.327,0.379,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0761, 0.0873]",0.0761,0.0873,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Apisaon,-,,
 51969 (2001 QZ292),7.0,2.0,8.0,9.0,7.0,2.0,?,?,?,?,?,?,?,?,4.0,3.0,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.029, 0.0413]",0.029,0.0413,"(0.431, 0.483]",0.431,0.483,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,"(0.234, 0.279]",0.234,0.279,"(0.346, 0.439]",0.34600000000000003,0.439,,,,GreaterPatroclus,Cebriones,BitiasSub,,
 51994 (2001 TJ58),0.0,9.0,3.0,10.0,0.0,2.0,?,?,?,8.0,8.0,7.0,8.0,9.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.115, 0.128]",0.115,0.128,"(0.17, 0.222]",0.17,0.222,"(297.458, 298.629]",297.458,298.629,"(2.735, 7.679]",2.735,7.6789999999999985,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.51, 1.62]",1.51,1.62,"(0.56, 0.58]",0.56,0.58,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,1971FV1,1971FV1Sub,D,Hasselmann2012
 52273 (1988 RQ10),1.0,8.0,3.0,10.0,2.0,4.0,?,?,?,10.0,9.0,9.0,9.0,10.0,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.103, 0.115]",0.103,0.115,"(0.17, 0.222]",0.17,0.222,"(297.458, 298.629]",297.458,298.629,"(12.554, 17.428]",12.554,17.428,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.62, 1.73]",1.62,1.73,"(0.6, 0.62]",0.6,0.62,"(0.267, 0.29]",0.267,0.29,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterPatroclus,1971FV1,-,D,Hasselmann2012
 52275 (1988 RS12),4.0,5.0,1.0,10.0,3.0,1.0,1.0,3.0,?,13.0,7.0,12.0,7.0,8.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.0654, 0.118]",0.0654,0.118,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.102, 0.127]",0.102,0.127,,,,"(0.887, 0.909]",0.887,0.909,"(1.4, 1.51]",1.4,1.51,"(0.66, 0.68]",0.66,0.68,"(0.223, 0.245]",0.223,0.245,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,-,-,,
 52511 (1996 GH12),2.0,7.0,2.0,11.0,2.0,2.0,?,?,?,13.0,8.0,12.0,9.0,8.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0906, 0.103]",0.0906,0.103,"(0.118, 0.17]",0.118,0.17,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.887, 0.909]",0.887,0.909,"(1.51, 1.62]",1.51,1.62,"(0.66, 0.68]",0.66,0.68,"(0.267, 0.29]",0.267,0.29,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,-,-,,
 52767 Ophelestes (1998 MW41),9.0,1.0,3.0,7.0,8.0,1.0,?,?,?,8.0,6.0,8.0,7.0,9.0,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.0166, 0.029]",0.0166,0.029,"(0.17, 0.222]",0.17,0.222,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0423, 0.0535]",0.0423,0.0535,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.29, 1.4]",1.29,1.4,"(0.58, 0.6]",0.58,0.6,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAstyanax,Astyanax,OphelestesSub,,
 53418 (1999 PY3),5.0,4.0,7.0,11.0,5.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.379, 0.431]",0.379,0.431,"(298.629, 299.801]",298.629,299.801,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,-,,
 53419 (1999 PJ4),6.0,3.0,9.0,10.0,7.0,1.0,?,?,?,?,?,?,?,?,4.0,5.0,4.0,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(297.458, 298.629]",297.458,298.629,"(36.928, 41.803]",36.928,41.803,"(0.0423, 0.0535]",0.0423,0.0535,,,,,,,,,,,,,,,,,,,,,,,,,"(0.234, 0.279]",0.234,0.279,"(0.531, 0.624]",0.531,0.624,"(0.231, 0.328]",0.231,0.328,GreaterPatroclus,Cebriones,-,,
 54582 (2000 QU179),4.0,3.0,0.0,10.0,5.0,2.0,?,?,?,7.0,11.0,7.0,5.0,11.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0125, 0.0654]",0.0125,0.0654,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.84, 1.95]",1.84,1.95,"(0.56, 0.58]",0.56,0.58,"(0.179, 0.201]",0.179,0.201,"(0.231, 0.286]",0.231,0.28600000000000003,,,,,,,,,,-,Asteropaios,1988RS10Sub,,
 54596 (2000 QD225),10.0,3.0,1.0,4.0,11.0,2.0,?,?,?,3.0,7.0,3.0,4.0,7.0,?,?,?,5,"(0.118, 0.129]",0.118,0.129,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0654, 0.118]",0.0654,0.118,"(290.429, 291.601]",290.4290000000001,291.601,"(56.428, 61.303]",56.428,61.303,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.674, 0.695]",0.674,0.695,"(1.4, 1.51]",1.4,1.51,"(0.48, 0.5]",0.48,0.5,"(0.157, 0.179]",0.157,0.179,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,GreaterAstyanax,Astyanax,1989UX5Sub,,
 54646 (2000 SS291),2.0,4.0,1.0,11.0,2.0,3.0,?,?,?,9.0,7.0,9.0,7.0,11.0,6.0,4.0,2.0,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.223, 0.245]",0.223,0.245,"(0.231, 0.286]",0.231,0.28600000000000003,"(0.324, 0.369]",0.324,0.369,"(0.439, 0.531]",0.439,0.531,"(0.0385, 0.135]",0.0385,0.135,GreaterPatroclus,Phereclos,PhereclosSub,,
 54653 (2000 SB350),5.0,2.0,4.0,10.0,6.0,2.0,?,?,?,11.0,7.0,11.0,10.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.029, 0.0413]",0.029,0.0413,"(0.222, 0.274]",0.222,0.274,"(297.458, 298.629]",297.458,298.629,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.4, 1.51]",1.4,1.51,"(0.64, 0.66]",0.64,0.66,"(0.29, 0.312]",0.29,0.312,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Sarpedon,SarpedonSub,,
 54655 (2000 SQ362),5.0,4.0,5.0,10.0,5.0,3.0,?,?,?,11.0,12.0,11.0,9.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.95, 2.06]",1.95,2.06,"(0.64, 0.66]",0.64,0.66,"(0.267, 0.29]",0.267,0.29,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Sarpedon,SarpedonSub,,
 54656 (2000 SX362),7.0,2.0,9.0,10.0,8.0,4.0,2.0,4.0,11.0,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.029, 0.0413]",0.029,0.0413,"(0.483, 0.536]",0.483,0.536,"(297.458, 298.629]",297.458,298.629,"(41.803, 46.678]",41.803,46.678,"(0.0761, 0.0873]",0.0761,0.0873,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,"(18.703, 18.962]",18.703,18.962,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,BitiasSub,,
 55060 (2001 QM73),7.0,2.0,7.0,8.0,9.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.029, 0.0413]",0.029,0.0413,"(0.379, 0.431]",0.379,0.431,"(295.115, 296.286]",295.115,296.286,"(46.678, 51.553]",46.678,51.553,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Dolon,DolonSub,,
 55267 (2001 RP132),9.0,3.0,5.0,6.0,9.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.0413, 0.0536]",0.0413,0.0536,"(0.274, 0.327]",0.274,0.327,"(292.772, 293.943]",292.772,293.943,"(46.678, 51.553]",46.678,51.553,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,-,-,,
 55419 (2001 TF19),8.0,3.0,8.0,9.0,8.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0413, 0.0536]",0.0413,0.0536,"(0.431, 0.483]",0.431,0.483,"(296.286, 297.458]",296.286,297.458,"(41.803, 46.678]",41.803,46.678,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Dolon,DolonSub,,
 55457 (2001 TH133),5.0,11.0,4.0,8.0,5.0,1.0,?,?,?,8.0,7.0,7.0,9.0,7.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.14, 0.152]",0.14,0.152,"(0.222, 0.274]",0.222,0.274,"(295.115, 296.286]",295.115,296.286,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0423, 0.0535]",0.0423,0.0535,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.267, 0.29]",0.267,0.29,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,-,1999RU12,-,,
 55460 (2001 TW148),2.0,4.0,1.0,11.0,3.0,8.0,?,?,?,6.0,6.0,5.0,4.0,8.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.121, 0.132]",0.121,0.132,,,,,,,,,,"(0.738, 0.759]",0.738,0.759,"(1.29, 1.4]",1.29,1.4,"(0.52, 0.54]",0.52,0.54,"(0.157, 0.179]",0.157,0.179,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,Phereclos,PhereclosSub,,
 55496 (2001 UC73),3.0,1.0,2.0,11.0,3.0,7.0,?,?,?,7.0,8.0,7.0,5.0,8.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0166, 0.029]",0.0166,0.029,"(0.118, 0.17]",0.118,0.17,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.11, 0.121]",0.11,0.121,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.51, 1.62]",1.51,1.62,"(0.56, 0.58]",0.56,0.58,"(0.179, 0.201]",0.179,0.201,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,-,-,,
