full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 23970 (1998 YP6),4.0,3.0,9.0,1.0,3.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0364, 0.0473]",0.0364,0.0473,"(0.495, 0.549]",0.495,0.5489999999999999,"(57.775, 59.105]",57.775,59.105,"(19.431, 24.536]",19.431,24.536,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 24225 (1999 XV80),4.0,2.0,2.0,3.0,4.0,14.0,14.0,14.0,?,2.0,6.0,2.0,4.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0255, 0.0364]",0.0255,0.0364,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.186, 0.198]",0.18600000000000005,0.198,"(0.372, 0.395]",0.3720000000000001,0.395,"(0.371, 0.395]",0.371,0.395,,,,"(0.649, 0.718]",0.649,0.718,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.433, 0.5]",0.433,0.5,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterTelamon,Theoklymenos,-,,
 24233 (1999 XD94),7.0,1.0,3.0,5.0,7.0,7.0,7.0,8.0,?,3.0,6.0,3.0,5.0,10.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0146, 0.0255]",0.0146,0.0255,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.106, 0.117]",0.106,0.117,"(0.214, 0.237]",0.214,0.237,"(0.227, 0.251]",0.227,0.251,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterDiomedes,Philoctetes,-,DX,Fornasier2007
 24244 (1999 XY101),7.0,2.0,9.0,4.0,7.0,4.0,2.0,3.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.495, 0.549]",0.495,0.5489999999999999,"(61.766, 63.096]",61.76600000000001,63.096,"(39.851, 44.956]",39.851,44.956,"(0.0711, 0.0827]",0.0711,0.0827,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,-,Agamemnon,-,,
 24275 (1999 XW167),7.0,4.0,4.0,5.0,7.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,,
 24312 (1999 YO22),3.0,9.0,4.0,3.0,2.0,3.0,3.0,4.0,?,11.0,0.0,11.0,11.0,12.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.102, 0.113]",0.102,0.113,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,"(1.273, 1.342]",1.273,1.342,"(0.874, 0.969]",0.8740000000000001,0.969,"(1.033, 1.1]",1.033,1.1,"(0.276, 0.292]",0.276,0.292,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterAchilles,1991EL,-,,
 24341 (2000 AJ87),7.0,2.0,3.0,5.0,6.0,10.0,10.0,11.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.14, 0.152]",0.14,0.152,"(0.282, 0.305]",0.282,0.305,"(0.299, 0.323]",0.299,0.32299999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,C,Fornasier2007
 24357 (2000 AC115),8.0,2.0,3.0,6.0,8.0,5.0,5.0,5.0,?,4.0,7.0,4.0,7.0,10.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.787, 0.857]",0.787,0.857,"(1.535, 1.63]",1.535,1.63,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.212, 0.228]",0.212,0.228,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterDiomedes,-,-,,
 24380 (2000 AA160),7.0,3.0,2.0,5.0,6.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,-,EurybatesSub,C,Fornasier2007
 24390 (2000 AD177),4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0473, 0.0582]",0.0473,0.0582,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Theoklymenos,MakhaonSub,D,Fornasier2007
 24403 (2000 AX193),7.0,2.0,6.0,5.0,7.0,4.0,4.0,4.0,?,5.0,6.0,5.0,8.0,13.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,,,,"(0.857, 0.926]",0.857,0.926,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.633, 0.7]",0.633,0.7,"(0.228, 0.244]",0.228,0.244,"(0.204, 0.262]",0.204,0.262,,,,,,,,,,GreaterAjax,Ajax,HieraSub,,
 24420 (2000 BU22),7.0,4.0,2.0,6.0,7.0,7.0,7.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.106, 0.117]",0.106,0.117,"(0.214, 0.237]",0.214,0.237,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,-,C,Fornasier2007
 24426 (2000 CR12),7.0,3.0,2.0,6.0,6.0,9.0,9.0,9.0,?,2.0,7.0,3.0,6.0,11.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(34.746, 39.851]",34.746,39.851,"(0.129, 0.14]",0.129,0.14,"(0.259, 0.282]",0.259,0.282,"(0.251, 0.275]",0.251,0.275,,,,"(0.649, 0.718]",0.649,0.718,"(1.535, 1.63]",1.535,1.63,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.196, 0.212]",0.196,0.212,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Philoctetes,-,X,Fornasier2007
 24485 (2000 YL102),5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,?,3.0,6.0,3.0,5.0,10.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0582, 0.0691]",0.0582,0.0691,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,-,-,X,Hasselmann2012
 24486 (2000 YR102),2.0,8.0,2.0,3.0,2.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.091, 0.102]",0.091,0.102,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,-,-,,
 24498 (2001 AC25),4.0,3.0,3.0,3.0,3.0,?,?,?,?,2.0,6.0,2.0,6.0,10.0,6.0,3.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0364, 0.0473]",0.0364,0.0473,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,,,,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.433, 0.5]",0.433,0.5,"(0.196, 0.212]",0.196,0.212,"(0.03, 0.088]",0.03,0.08800000000000001,"(0.287, 0.331]",0.287,0.331,"(0.487, 0.602]",0.487,0.602,,,,GreaterTelamon,Theoklymenos,-,,
 24501 (2001 AN37),1.0,5.0,6.0,2.0,1.0,4.0,4.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0582, 0.0691]",0.0582,0.0691,"(0.334, 0.387]",0.334,0.387,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Ulysses,-,,
 24505 (2001 BZ),4.0,6.0,5.0,3.0,4.0,4.0,?,?,?,5.0,6.0,5.0,11.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,,,,,,,,,,"(0.857, 0.926]",0.857,0.926,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.633, 0.7]",0.633,0.7,"(0.276, 0.292]",0.276,0.292,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Idomeneus,-,,
 24506 (2001 BS15),8.0,2.0,3.0,6.0,8.0,1.0,1.0,2.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0365, 0.0481]",0.0365,0.0481,"(0.0786, 0.101]",0.0786,0.101,"(0.0839, 0.108]",0.0839,0.108,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
 24508 (2001 BL26),6.0,2.0,0.0,4.0,5.0,?,?,?,?,3.0,8.0,3.0,4.0,11.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0102, 0.0648]",0.0102,0.0648,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,,,,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.63, 1.724]",1.63,1.724,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterTelamon,Kalchas,-,,
 24519 (2001 CH),1.0,6.0,4.0,2.0,1.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0691, 0.08]",0.0691,0.08,"(0.226, 0.28]",0.226,0.28,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,Epeios,-,,
 24530 (2001 CP18),5.0,7.0,3.0,5.0,5.0,4.0,3.0,4.0,?,?,?,?,?,?,5.0,0.0,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.08, 0.091]",0.08,0.091,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(0.14, 0.257]",0.14,0.257,,,,GreaterOdysseus,-,-,,
 24531 (2001 CE21),7.0,3.0,6.0,4.0,6.0,6.0,6.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.334, 0.387]",0.334,0.387,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,,
 24534 (2001 CX27),5.0,8.0,3.0,5.0,5.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.091, 0.102]",0.091,0.102,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,-,-,,
 24536 (2001 CN33),3.0,5.0,8.0,2.0,3.0,?,?,?,?,?,?,?,?,?,8.0,2.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0582, 0.0691]",0.0582,0.0691,"(0.441, 0.495]",0.441,0.495,"(59.105, 60.436]",59.105,60.43600000000001,"(19.431, 24.536]",19.431,24.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.372, 0.487]",0.3720000000000001,0.487,,,,-,Periphas,-,,
 24537 (2001 CB35),6.0,3.0,5.0,4.0,6.0,4.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0364, 0.0473]",0.0364,0.0473,"(0.28, 0.334]",0.28,0.334,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Agamemnon,-,,
 24539 (2001 DP5),8.0,6.0,3.0,6.0,7.0,8.0,?,?,?,3.0,6.0,4.0,8.0,11.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0691, 0.08]",0.0691,0.08,"(0.172, 0.226]",0.172,0.226,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.117, 0.129]",0.117,0.129,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.228, 0.244]",0.228,0.244,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
 24587 Kapaneus (4613 T-2),4.0,4.0,8.0,3.0,4.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0473, 0.0582]",0.0473,0.0582,"(0.441, 0.495]",0.441,0.495,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 24882 (1996 RK30),3.0,2.0,2.0,3.0,2.0,9.0,9.0,9.0,?,3.0,6.0,3.0,5.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0255, 0.0364]",0.0255,0.0364,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.129, 0.14]",0.129,0.14,"(0.259, 0.282]",0.259,0.282,"(0.251, 0.275]",0.251,0.275,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,X,Hasselmann2012
 25895 (2000 XN9),1.0,11.0,6.0,3.0,0.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.124, 0.135]",0.124,0.135,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,1991EL,-,,
 25911 (2001 BC76),7.0,3.0,6.0,5.0,7.0,9.0,9.0,9.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.129, 0.14]",0.129,0.14,"(0.259, 0.282]",0.259,0.282,"(0.251, 0.275]",0.251,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,Ajax,HieraSub,,
 28958 (2001 CQ42),7.0,3.0,2.0,5.0,6.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,-,EurybatesSub,C,Fornasier2007
 30102 (2000 FC1),4.0,6.0,7.0,3.0,4.0,3.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.387, 0.441]",0.387,0.441,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 31835 (2000 BK16),7.0,0.0,4.0,5.0,7.0,4.0,5.0,6.0,?,4.0,5.0,4.0,10.0,11.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.00354, 0.0146]",0.00354,0.0146,"(0.226, 0.28]",0.226,0.28,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0711, 0.0827]",0.0711,0.0827,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,-,-,D,Hasselmann2012
 32498 (2000 XX37),6.0,3.0,7.0,3.0,5.0,5.0,5.0,5.0,?,4.0,5.0,4.0,11.0,11.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0364, 0.0473]",0.0364,0.0473,"(0.387, 0.441]",0.387,0.441,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(29.641, 34.746]",29.641,34.746,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.276, 0.292]",0.276,0.292,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Agamemnon,-,D,Hasselmann2012
 33822 (2000 AA231),2.0,12.0,4.0,4.0,1.0,?,?,?,?,4.0,5.0,4.0,7.0,13.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.135, 0.145]",0.135,0.145,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(9.221, 14.326]",9.221,14.326,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.212, 0.228]",0.212,0.228,"(0.204, 0.262]",0.204,0.262,,,,,,,,,,GreaterAchilles,Achilles,-,,
 35272 (1996 RH10),2.0,6.0,5.0,3.0,3.0,?,?,?,?,4.0,6.0,5.0,9.0,12.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0691, 0.08]",0.0691,0.08,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.633, 0.7]",0.633,0.7,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,-,-,D,Hasselmann2012
 35673 (1998 VQ15),9.0,2.0,2.0,8.0,9.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0255, 0.0364]",0.0255,0.0364,"(0.119, 0.172]",0.119,0.172,"(67.087, 68.417]",67.087,68.417,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0365, 0.0481]",0.0365,0.0481,"(0.0786, 0.101]",0.0786,0.101,"(0.0599, 0.0839]",0.0599,0.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
 36259 (1999 XM74),5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,?,4.0,8.0,4.0,10.0,12.0,6.0,3.0,5.0,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0582, 0.0691]",0.0582,0.0691,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.787, 0.857]",0.787,0.857,"(1.63, 1.724]",1.63,1.724,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.146, 0.204]",0.146,0.204,"(0.287, 0.331]",0.287,0.331,"(0.487, 0.602]",0.487,0.602,"(0.0762, 0.158]",0.0762,0.158,-,-,-,D,Hasselmann2012
 36267 (1999 XB211),2.0,10.0,6.0,3.0,2.0,3.0,4.0,4.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.113, 0.124]",0.113,0.124,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,1991EL,-,,
